,article_date,article_title,article_content,article_url
759,2017-01-09,Finding job satisfaction as a science communicator,5,http://blogs.nature.com/naturejobs/2017/01/09/finding-job-satisfaction-as-a-science-communicator/
760,2017-01-06,How to wake up early,3,http://blogs.nature.com/naturejobs/2017/01/06/how-to-wake-up-early/
761,2017-01-06,Reactions Catch-up: Stephen Davey,3,http://blogs.nature.com/thescepticalchymist/2017/01/reactions-catch-up-stephen-davey.html
762,2017-01-05,What is research in industry like?,5,http://blogs.nature.com/naturejobs/2017/01/05/what-is-research-in-industry-like/
763,2017-01-04,The story behind the story: Chrysalis,0,http://blogs.nature.com/futureconditional/2017/01/04/the-story-behind-the-story-chrysalis-2/
764,2017-01-04,The story behind the story: Chrysalis,0,http://blogs.nature.com/futureconditional/2017/01/04/the-story-behind-the-story-chrysalis-2/
765,2017-01-04,Let’s talk about #SciComm,5,http://blogs.nature.com/naturejobs/2017/01/04/lets-talk-about-scicomm/
766,2017-01-03,Monthly Map,8,http://blogs.nature.com/tradesecrets/2017/01/03/monthly-map-41
767,2017-01-03,Away from home: Collaboration in a global organisation,5,http://blogs.nature.com/naturejobs/2017/01/03/away-from-home-collaboration-in-a-global-organisation/
768,2017-01-02,The way to success in science,3,http://blogs.nature.com/naturejobs/2017/01/02/the-way-to-success-in-science/
769,2016-12-31,2016: Editor’s choice,4,http://blogs.nature.com/houseofwisdom/2016/12/2016-editors-choice.html
770,2016-12-31,Year in review: Under pressure,5,http://blogs.nature.com/houseofwisdom/2016/12/year-in-review-under-pressure.html
771,2016-12-30,Biosensor zeroes in on dangerous bacteria,7,http://blogs.nature.com/houseofwisdom/2016/12/biosensor-zeroes-in-on-dangerous-bacteria.html
772,2016-12-29,Looking back: Toxic PCB levels in European orcas and other dolphins,8,http://blogs.nature.com/soapboxscience/2016/12/29/looking-back-toxic-pcb-levels-in-european-orcas-and-other-dolphins
773,2016-12-29,Looking back: Toxic PCB levels in European orcas and other dolphins,8,http://blogs.nature.com/soapboxscience/2016/12/29/looking-back-toxic-pcb-levels-in-european-orcas-and-other-dolphins
774,2016-12-29,Method of the Year 2016,0,http://blogs.nature.com/methagora/2016/12/method-of-the-year-2016.html
775,2016-12-28,You’re a designer — act like one,3,http://blogs.nature.com/naturejobs/2016/12/28/youre-a-designer-act-like-one/
776,2016-12-28,Ten top science career tips for 2017,5,http://blogs.nature.com/naturejobs/2016/12/28/ten-top-science-career-tips-for-2017/
777,2016-12-27,What motivated you to move into industry?,5,http://blogs.nature.com/naturejobs/2016/12/27/what-motivated-you-to-move-into-industry/
778,2016-12-27,Away from home: Making graphene flakes in a kitchen blender,1,http://blogs.nature.com/naturejobs/2016/12/27/away-from-home-making-graphene-flakes-in-a-kitchen-blender/
779,2016-12-26,Announcing winners of NI Photo Contest 2016,9,http://blogs.nature.com/indigenus/2016/12/announcing-winners-of-ni-photo-contest-2016.html
780,2016-12-23,Reactions: Bryan Dickinson,3,http://blogs.nature.com/thescepticalchymist/2016/12/reactions-bryan-dickinson.html
781,2016-12-22,Hidden Figures: the movie,6,http://blogs.nature.com/aviewfromthebridge/2016/12/22/hidden-figures-the-movie/
782,2016-12-22,Nature Chemistry’s Altmetric top 10 for 2016,3,http://blogs.nature.com/thescepticalchymist/2016/12/nature-chemistrys-altmetric-top-10-for-2016.html
783,2016-12-22,Nature Chemistry’s Altmetric top 10 for 2016,3,http://blogs.nature.com/thescepticalchymist/2016/12/nature-chemistrys-altmetric-top-10-for-2016.html
784,2016-12-21,A CRISPR screen for HIV targets,5,http://blogs.nature.com/freeassociation/2016/12/a-crispr-screen-for-hiv-targets.html
785,2016-12-21,The story behind the story: Breathe the last bits of air,6,http://blogs.nature.com/futureconditional/2016/12/21/the-story-behind-the-story-breathe-the-last-bits-of-air/
786,2016-12-21,Cell Atlas launch puts spatial proteomics online,3,http://blogs.nature.com/naturejobs/2016/12/21/cell-atlas-launch-puts-spatial-proteomics-online/
787,2016-12-21,Tracking down the holy grail of academia,5,http://blogs.nature.com/naturejobs/2016/12/21/tracking-down-the-holy-grail-of-academia-2/
788,2016-12-21,Picturing science: top 5 illustrated books,9,http://blogs.nature.com/aviewfromthebridge/2016/12/21/picturing-science/
789,2016-12-21,"Looking back: The mystery of Knut, the famous polar bear",8,http://blogs.nature.com/soapboxscience/2016/12/21/looking-back-the-mystery-of-knut-the-famous-polar-bear
790,2016-12-20,Away from home: Industry or academia?,5,http://blogs.nature.com/naturejobs/2016/12/20/away-from-home-industry-or-academia/
791,2016-12-19,"I need space to breathe, to create",3,http://blogs.nature.com/naturejobs/2016/12/19/i-need-space-to-breathe-to-create/
792,2016-12-16,Top 20 books: a year that made waves,7,http://blogs.nature.com/aviewfromthebridge/2016/12/16/top-20-reads-2016/
793,2016-12-16,Top 20 books: a year that made waves,7,http://blogs.nature.com/aviewfromthebridge/2016/12/16/top-20-reads-2016/
794,2016-12-16,Making headlines: Choosing the best title for your paper,0,http://blogs.nature.com/naturejobs/2016/12/16/making-headlines-choosing-the-best-title-for-your-paper/
795,2016-12-16,Reactions: Ed Boyden,3,http://blogs.nature.com/thescepticalchymist/2016/12/reactions-ed-boyden.html
796,2016-12-16,NI Photo Contest 2016: Finalist #9,9,http://blogs.nature.com/indigenus/2016/12/ni-photo-contest-2016-finalist-9.html
797,2016-12-15,Do you think your career was harder as a woman in science?,5,http://blogs.nature.com/naturejobs/2016/12/15/do-you-think-your-career-was-harder-as-a-woman-in-science/
798,2016-12-15,NI Photo Contest 2016: Finalist #8,9,http://blogs.nature.com/indigenus/2016/12/ni-photo-contest-2016-finalist-8.html
799,2016-12-14,The story behind the story: Reflections on a life story,6,http://blogs.nature.com/futureconditional/2016/12/14/the-story-behind-the-story-reflections-on-a-life-story/
800,2016-12-14,The talent prize that flies the Spanish flag for organometallic chemistry,5,http://blogs.nature.com/naturejobs/2016/12/14/the-talent-prize-that-flies-the-spanish-flag-for-organometallic-chemistry/
801,2016-12-14,#scidata16: Open data should be easy,5,http://blogs.nature.com/naturejobs/2016/12/14/scidata16-open-data-should-be-easy/
802,2016-12-13,The Art of Supervision in the Arab and Gulf Region,1,http://blogs.nature.com/naturejobs/2016/12/13/the-art-of-supervision-in-the-arab-and-gulf-region/
803,2016-12-13,The Art of Supervision in the Arab and Gulf Region,1,http://blogs.nature.com/naturejobs/2016/12/13/the-art-of-supervision-in-the-arab-and-gulf-region/
804,2016-12-13,"Second skins, recovering paraplegics and more: The most popular science stories of 2016",1,http://blogs.nature.com/ofschemesandmemes/2016/12/13/second-skins-recovering-paraplegics-and-more-the-most-popular-science-stories-of-2016
805,2016-12-13,NI Photo Contest 2016: Finalist #6,9,http://blogs.nature.com/indigenus/2016/12/ni-photo-contest-2016-finalist-6.html
806,2016-12-13,Away from Home: Blending remote sensing with social sciences,1,http://blogs.nature.com/naturejobs/2016/12/13/away-from-home-blending-remote-sensing-with-social-sciences/
807,2016-12-12,Lost for words — the language of science communication,5,http://blogs.nature.com/naturejobs/2016/12/12/lost-for-words-the-language-of-science-communication/
808,2016-12-12,Building OpenSPIM systems,3,http://blogs.nature.com/methagora/2016/12/building-openspim-systems.html
809,2016-12-12,NI Photo Contest 2016: Finalist #5,9,http://blogs.nature.com/indigenus/2016/12/ni-photo-contest-2016-finalist-5.html
810,2016-12-10,NI Photo Contest 2016: Finalist #4,9,http://blogs.nature.com/indigenus/2016/12/ni-photo-contest-2016-finalist-4.html
811,2016-12-09,The changing landscape of pharma: a new route for PhDs?,5,http://blogs.nature.com/naturejobs/2016/12/09/the-changing-landscape-of-pharma-a-new-route-for-phds/
812,2016-12-09,Reactions: Katherine Mirica,3,http://blogs.nature.com/thescepticalchymist/2016/12/reactions-katherine-mirica.html
813,2016-12-09,Reactions: Katherine Mirica,3,http://blogs.nature.com/thescepticalchymist/2016/12/reactions-katherine-mirica.html
814,2016-12-09,Keep the lights on,5,http://blogs.nature.com/naturejobs/2016/12/09/keep-the-light-on/
815,2016-12-08,Have you made any sacrifices in your academic career?,5,http://blogs.nature.com/naturejobs/2016/12/08/have-you-made-any-sacrifices-in-your-academic-career/
816,2016-12-08,NI Photo Contest 2016: Finalist #2,9,http://blogs.nature.com/indigenus/2016/12/nature-india-photo-contest-2016-finalist-2.html
817,2016-12-08,The competition that likes to say YES!,5,http://blogs.nature.com/naturejobs/2016/12/08/the-competition-that-likes-to-say-yes/
818,2016-12-07,The story behind the story: between two voices talking,6,http://blogs.nature.com/futureconditional/2016/12/07/the-story-behind-the-story-between-two-voices-talking/
819,2016-12-07,Finding job satisfaction as a drug safety manager,5,http://blogs.nature.com/naturejobs/2016/12/07/finding-job-satisfaction-as-a-drug-safety-manager/
820,2016-12-07,Meta-analysis in basic biology,8,http://blogs.nature.com/methagora/2016/12/meta-analysis-in-basic-biology.html
821,2016-12-07,NI Photo Contest 2016: Finalist #1,9,http://blogs.nature.com/indigenus/2016/12/ni-photo-contest-2016-finalist-1.html
